Left,Right
23,1400
79,1612
6,1113
44,217
13,1331
142,1519
61,484
14,1271
24,508
9,1247
60,775
30,1431
141,655
30,234
135,1115
46,1410
124,1068
85,162
133,153
98,1441
43,587
3,1422
97,1061
136,1153
43,1222
11,1509
26,1197
123,352
68,1199
97,327
3,715
6,1084
22,1623
134,1532
44,1351
99,151
139,1288
7,1387
55,1480
133,993
135,1497
51,1117
23,444
19,1488
48,1521
147,969
24,1108
113,436
22,204
15,463
34,587
56,1170
111,547
24,1479
62,925
96,538
137,556
3,634
85,1191
74,1272
92,1567
20,736
72,1386
4,1152
31,1311
102,822
124,415
126,966
62,829
73,1022
51,604
71,514
34,622
78,691
58,401
92,1320
58,918
61,1021
71,1475
31,935
57,1128
96,553
131,929
27,1558
69,1384
57,234
11,1075
25,443
88,469
109,598
118,1534
36,580
95,1316
62,1344
139,865
88,542
28,1064
56,1470
18,1581
29,291
30,1473
98,1059
146,1514
71,1042
88,594
85,589
123,190
4,840
72,1064
40,272
103,1525
103,208
30,359
92,960
71,1319
98,1370
98,470
46,213
146,1397
115,897
145,1151
64,650
3,1507
90,362
122,851
102,635
119,1559
72,913
28,1577
120,1493
136,338
108,1236
118,958
97,1029
79,215
129,1611
61,1634
75,1271
110,1196
98,1569
132,1178
11,1259
102,1633
66,1450
84,334
81,1082
11,1620
133,622
63,1392
69,166
138,411
80,265
50,375
81,616
73,863
133,247
4,344
140,890
74,435
89,1627
142,811
61,1581
45,1441
65,1519
25,233
1,809
145,776
67,381
41,1367
135,920
142,834
80,1038
20,933
1,1508
14,486
47,1540
68,492
6,1549
39,284
60,180
15,863
99,1433
23,1028
134,203
77,721
60,234
1,1251
145,900
143,492
43,539
25,758
9,433
63,1488
89,512
95,698
114,225
102,618
58,598
148,1370
82,208
82,681
127,1523
21,1614
13,930
54,1409
143,1071
145,1141
73,457
134,501
147,452
111,1166
42,962
79,393
42,819
9,1335
32,512
84,1110
98,1384
86,1098
149,1550
98,730
80,349
96,265
104,810
133,1332
141,682
34,165
137,254
149,908
13,1149
85,1334
22,880
126,1286
123,1011
30,1445
121,473
16,1117
7,1373
31,515
32,1358
144,254
35,860
39,1616
147,1081
121,384
107,709
110,1094
9,421
53,645
60,969
22,640
69,1504
149,1243
125,845
94,1610
20,867
31,1472
65,700
81,1418
34,907
28,1462
137,1325
147,528
87,781
83,980
2,1228
87,266
62,1349
78,1100
38,243
104,1202
131,1252
147,438
20,1600
73,505
52,1010
96,891
17,1305
39,1216
112,1232
16,1358
55,703
27,1326
121,1242
89,687
47,344
95,204
34,733
20,1098
70,968
105,511
104,1099
14,460
40,612
79,413
31,1439
48,887
115,1563
43,956
63,1505
110,340
47,834
140,1522
44,1319
30,755
113,736
39,197
61,1084
37,1413
107,1090
2,1502
69,243
35,560
84,1219
121,841
106,394
140,1253
30,1099
92,1543
54,749
15,1448
9,581
90,975
101,1348
127,304
115,445
87,521
116,1576
98,1310
88,1276
38,611
62,1188
145,427
46,1215
82,593
138,171
67,1597
60,745
48,897
90,1225
93,248
60,824
120,1036
64,537
129,1358
89,1436
139,1603
12,911
109,174
103,717
122,808
24,767
82,1087
63,1048
107,510
127,645
54,390
62,437
106,1008
38,1523
22,837
40,1600
62,1340
26,1092
2,1561
107,368
45,248
25,1625
18,815
114,666
146,1459
54,1252
9,818
74,335
128,1231
76,612
65,822
58,1366
94,1211
139,1281
11,1226
101,1009
104,322
66,439
148,1107
44,312
50,1016
127,1165
79,1146
90,819
59,1261
15,1229
131,494
69,990
148,979
86,1518
31,401
110,1594
84,1508
20,1020
14,1574
115,584
71,551
88,1164
127,1279
129,787
75,236
31,1492
109,779
129,382
50,864
42,1320
91,999
131,936
7,221
55,459
44,1265
128,579
27,425
52,490
40,1174
7,261
138,814
68,1306
16,431
46,1601
100,338
25,608
7,1457
147,1096
64,1195
106,1104
62,1360
44,1645
148,1641
28,523
62,934
51,868
9,508
32,1631
19,1549
71,1180
108,1080
114,579
62,499
61,1040
131,389
146,1022
55,1193
101,558
132,647
29,866
25,880
72,572
70,533
93,219
58,1330
82,909
84,614
101,696
88,1147
42,681
92,331
109,409
116,796
47,608
21,996
58,208
59,1458
59,1529
110,1193
73,1427
139,1495
20,1152
86,688
68,235
88,1115
90,979
41,1131
142,303
67,1222
76,677
6,447
57,358
115,1186
106,1558
30,537
149,788
82,1083
148,1416
117,1271
24,1022
73,455
140,278
130,1152
124,1519
69,327
28,737
11,977
137,1470
9,529
124,185
115,337
126,665
78,1644
64,1123
16,1034
28,587
18,494
112,641
70,1547
27,428
112,1274
130,1603
126,1422
26,209
53,200
137,1087
38,1290
122,255
30,228
16,952
103,315
70,1307
103,1172
19,1014
10,1630
113,905
56,1305
108,753
6,252
64,1031
102,1637
16,689
18,501
9,1527
45,1142
141,1553
86,556
105,351
83,922
126,1179
39,1466
118,1383
52,642
133,1276
85,198
143,1192
2,886
44,1593
97,785
80,918
139,492
48,1299
62,707
34,1021
35,761
27,638
136,1268
142,1451
74,564
5,786
140,172
49,957
112,1041
63,776
125,579
146,515
103,596
7,708
73,1027
142,420
77,819
47,986
148,1517
67,706
125,906
35,1036
110,940
64,1317
99,1526
101,1027
85,849
24,1243
28,1384
9,929
131,1260
28,761
103,914
68,371
17,161
11,308
148,305
132,192
116,485
109,237
6,697
3,383
62,349
133,1255
25,1298
99,542
139,570
51,1186
78,1093
47,1165
99,1378
30,803
145,1260
40,1529
1,1469
87,1133
60,817
127,433
39,1115
108,436
37,1249
69,1259
70,1225
28,1095
99,444
64,940
115,883
37,1026
30,1223
59,1386
61,936
52,1272
8,635
130,546
72,1459
92,299
21,182
110,285
149,344
121,386
26,913
85,1502
15,439
65,496
66,1552
41,334
32,365
135,1468
63,1200
6,1270
133,759
38,1326
19,648
148,239
104,796
24,1535
9,441
44,1442
32,649
141,332
20,402
58,1052
14,1289
128,1426
57,1423
32,799
87,367
36,501
38,1027
135,190
69,1161
92,292
115,1461
29,878
120,1209
87,1506
114,1089
92,942
87,344
81,258
44,1290
62,1343
93,1017
139,346
37,583
46,1191
141,929
73,398
141,786
114,888
131,1437
114,1506
71,1349
146,825
99,1374
125,325
141,1016
79,1418
12,1358
50,1218
121,1048
115,1110
121,746
19,631
19,1065
115,809
52,1542
11,1329
118,163
1,977
46,1235
81,1465
78,395
125,240
103,164
144,1575
12,932
51,1016
127,403
76,481
61,1166
40,868
7,303
73,1064
140,1108
54,838
88,1495
62,1056
25,760
124,553
38,334
57,979
104,202
149,451
45,163
41,1547
133,268
124,1437
29,1196
92,357
146,937
91,467
3,178
138,1084
46,239
110,772
29,873
93,640
45,335
87,760
90,759
106,474
109,287
79,1507
132,301
82,387
106,802
1,220
106,718
132,1564
61,782
10,447
102,373
108,662
127,322
23,967
106,925
94,360
75,1262
31,315
129,1063
127,913
28,498
71,1550
6,923
90,999
35,727
36,547
130,668
99,267
72,990
4,351
1,888
149,315
127,992
27,853
87,782
56,1236
43,1638
6,1438
133,1637
134,195
148,774
117,1109
41,1281
119,307
119,1616
37,365
143,436
75,375
90,197
95,201
111,271
131,204
109,1096
101,1586
34,1259
113,1175
88,941
148,432
62,746
144,918
55,879
128,1093
90,516
4,586
71,582
67,204
108,982
138,265
110,591
1,256
82,1075
36,305
146,1267
71,406
79,719
118,322
134,1298
148,1418
140,291
88,1392
75,974
9,507
146,433
90,764
108,541
118,836
129,713
30,525
72,1133
75,155
103,759
142,424
16,484
40,728
103,559
67,531
145,1215
132,446
115,756
119,977
147,844
80,1511
27,1194
147,364
28,1111
37,1538
54,1636
6,1490
1,1024
125,1107
79,1335
70,1273
112,1021
22,499
24,590
73,1636
45,319
79,292
76,201
98,1228
73,1122
114,1452
41,308
56,253
136,1525
129,1063
122,347
3,1078
33,644
48,357
65,1440
55,1284
31,388
90,911
141,1437
114,1237
116,723
135,577
21,1608
44,1195
27,410
38,596
128,338
41,910
55,1142
107,744
138,1252
136,1161
99,335
141,801
7,1204
106,486
90,1338
146,1348
124,1587
87,355
14,1362
45,1517
93,367
102,1208
128,729
55,738
11,707
28,457
109,1217
130,1187
119,1334
44,760
70,767
62,952
12,1004
83,1208
31,530
133,1606
7,1200
96,985
97,259
123,671
122,679
134,1341
107,437
105,846
33,167
68,1027
17,1481
58,788
11,1134
43,184
41,1036
79,1435
135,1372
140,726
84,1409
132,1562
130,1512
70,1183
143,1539
133,779
94,1481
7,1378
59,1165
118,523
5,607
92,1451
76,1072
29,1534
87,847
97,849
96,1034
122,716
148,1131
7,1147
83,501
97,697
126,1141
11,457
84,287
72,303
83,927
64,1246
106,1351
42,643
41,1519
81,803
41,499
127,1408
16,1140
123,1344
6,1239
64,701
66,652
124,278
116,443
14,1314
31,1325
72,1225
85,759
130,877
81,1366
69,394
56,1455
63,316
95,1161
144,1183
121,1020
103,1496
79,928
10,256
145,479
114,949
89,727
103,365
62,1286
65,1143
117,1518
18,430
59,245
60,156
49,1311
72,911
50,262
103,389
42,747
141,397
38,786
24,803
26,1052
145,1512
131,842
9,1383
28,176
43,792
65,1193
11,1612
55,1370
74,1356
21,751
103,841
33,778
130,949
42,1274
113,197
44,1621
125,854
102,1562
19,379
27,1293
47,943
98,445
28,580
54,1250
72,1460
57,476
26,1009
77,1163
127,227
106,1491
121,1240
2,1509
137,584
105,1127
86,785
138,592
64,1188
98,733
129,327
45,1493
84,461
100,1277
123,1404
4,213
144,1319
15,1274
70,1233
148,1271
77,1321
137,369
139,580
24,965
105,791
103,572
128,1619
105,913
95,1418
38,484
76,366
107,1148
120,292
4,374
89,677
45,546
98,1569
139,1385
141,1542
149,819
100,765
4,334
33,841
92,1437
25,585
100,820
130,1629
53,308
23,1157
43,884
148,1139
8,698
17,1533
129,895
140,1330
70,1364
57,1135
125,856
25,781
97,1024
93,508
52,557
147,314
13,1607
65,1543
97,456
25,216
67,350
95,1159
126,1011
87,1612
72,435
107,1601
120,1502
60,1351
13,646
4,624
136,1452
78,626
69,1493
67,492
79,1033
139,478
111,1345
83,1097
149,203
44,1087
95,948
38,1575
58,1332
57,1384
66,175
97,661
98,282
149,577
130,1544
113,309
106,334
35,1617
148,1257
18,239
117,204
26,1421
11,447
142,883
142,1506
130,1117
123,1089
123,996
146,1551
86,1516
107,707
6,518
77,620
93,301
55,1537
64,538
39,668
77,406
67,1080
115,1425
48,1639
138,181
89,1576
1,497
125,474
55,617
68,1504
56,823
65,423
51,331
117,732
45,601
13,1204
53,314
71,1205
132,1441
46,1041
6,825
111,1193
68,835
91,1527
69,1425
70,846
69,1646
127,765
54,921
22,396
134,414
63,445
66,913
24,425
7,905
133,963
39,517
51,1033
127,1596
76,541
14,189
90,658
33,689
116,1245
105,1482
133,919
81,876
84,787
76,1555
92,531
75,1159
46,1546
68,1177
11,1587
36,751
81,672
75,1227
123,262
85,835
109,894
140,702
60,692
47,284
80,991
48,790
119,1073
86,326
48,699
50,384
130,1535
72,930
44,1355
87,750
106,928
26,1003
59,719
17,527
18,339
109,1189
49,865
135,403
121,621
39,723
100,1306
10,564
75,181
90,1410
79,1062
126,299
54,652
118,914
91,1101
15,1203
26,985
44,869
86,657
55,1227
97,1335
78,646
124,617
20,230
101,216
144,1467
26,414
76,490
142,1368
123,686
65,514
66,620
136,410
37,852
32,217
81,1567
34,347
132,327
77,1052
91,898
108,1105
50,793
11,1472
52,1371
16,1189
52,1394
5,1434
59,1158
130,370
124,633
105,1224
66,1396
98,173
141,810
65,1236
68,1479
145,1512
99,932
132,197
57,939
8,993
32,984
19,1276
8,194
72,1397
71,1355
127,1460
78,545
72,694
115,1482
141,290
134,1420
77,1138
127,376
24,1222
69,217
126,1496
43,902
54,538
134,1100
46,1177
92,1490
136,530
91,1159
62,590
42,601
111,579
24,441
111,488
70,962
9,830
104,642
114,1182
63,906
10,502
39,560
62,1482
117,225
148,900
33,779
45,792
61,1528
93,625
2,320
12,1245
38,1431
14,326
12,1263
92,603
131,1068
24,326
43,256
64,554
43,632
63,1103
121,1360
6,316
47,547
113,846
131,1527
7,886
125,308
32,1513
24,378
126,850
25,1294
22,1556
120,1071
65,1641
13,1281
52,613
123,402
24,1215
101,1348
55,875
85,278
10,677
52,1239
80,236
143,1240
77,912
62,1137
141,798
11,1106
63,861
16,323
117,1144
92,1110
85,1464
65,250
75,1308
93,611
95,1057
10,1418
30,1520
105,1234
54,288
87,516
102,1093
76,463
5,976
128,758
123,902
148,679
58,342
101,282
10,467
14,157
67,1266
59,852
83,1457
41,564
85,687
142,863
143,413
5,934
90,254
49,860
132,575
67,954
22,237
72,765
62,1404
108,1640
140,518
23,382
63,1214
22,349
114,189
111,1404
33,940
104,295
86,392
34,581
143,360
57,541
43,1594
77,992
103,977
126,1038
142,862
130,438
139,1269
92,729
1,1315
23,1582
36,547
43,771
20,482
121,1327
62,953
125,198
42,700
148,786
97,974
40,867
105,266
80,897
78,1033
46,331
118,1527
89,730
149,904
90,1068
28,643
60,292
141,1509
100,943
24,1227
137,214
58,852
43,1006
22,929
31,956
75,726
26,1556
96,1186
12,175
11,420
44,812
112,1118
92,648
77,405
11,367
136,1342
112,840
113,252
51,712
86,397
109,451
112,930
7,446
35,416
48,635
105,1208
107,397
39,186
95,976
84,195
103,1394
145,1105
130,992
93,662
138,340
111,1069
14,1623
136,388
103,1561
143,607
142,642
5,775
50,1397
135,1382
109,836
147,192
92,1316
109,1358
136,960
53,1628
94,1448
133,1201
42,528
48,744
145,904
94,1222
149,661
137,225
38,1291
83,1609
102,609
102,848
108,1519
51,1093
42,1633
83,1119
36,837
13,463
112,259
53,943
76,447
52,874
117,1462
8,1008
45,1420
27,493
37,1571
35,852
124,1025
77,452
92,1505
52,1363
79,1383
88,438
23,1382
29,574
139,375
23,654
72,1469
80,453
43,318
59,667
86,1368
56,534
66,575
87,383
23,738
106,1473
6,979
36,1370
121,678
20,223
125,1097
33,435
50,385
58,464
125,739
73,199
109,1184
25,1084
142,597
1,971
93,903
75,1088
47,1170
138,166
6,534
102,1042
41,927
24,617
104,1140
139,365
90,851
23,550
134,626
97,647
56,1459
78,495
16,692
66,967
10,758
96,1257
6,1190
83,1315
121,389
55,942
2,1641
42,354
23,891
71,1441
78,1433
134,1339
112,270
36,628
93,1447
106,786
69,816
130,933
131,787
133,681
105,879
2,363
114,460
102,486
94,548
14,508
40,164
98,1475
71,248
86,710
113,1557
47,1357
129,921
76,458
101,363
2,1489
69,1452
70,328
115,1421
3,1603
41,1314
132,455
86,1155
95,1536
100,1116
99,1470
50,1537
58,1631
138,1269
65,349
94,502
42,1396
147,721
111,404
130,1158
126,1067
76,1381
81,288
125,909
60,724
49,913
34,523
45,612
79,459
96,473
146,419
66,715
49,466
38,441
23,1114
82,954
73,928
26,1206
20,1452
104,722
52,670
78,1047
84,869
24,1130
92,981
133,944
94,1097
93,1589
5,1029
55,1513
71,1005
10,1021
90,1076
95,367
136,763
20,1115
94,1199
81,1283
6,507
1,711
140,1184
118,555
116,886
145,1027
62,268
6,1472
82,345
108,1449
34,950
146,1596
30,1261
127,1590
123,174
135,1167
74,476
10,1252
16,722
53,816
104,953
108,463
48,202
129,1021
12,1153
144,1183
13,746
51,985
112,497
24,1322
30,1645
9,927
137,722
10,1512
73,390
122,1299
126,1103
4,1054
124,1512
82,734
54,511
10,857
46,1237
18,1196
83,415
69,1038
80,945
95,461
105,1537
59,1597
45,364
10,1129
97,1635
2,593
117,151
62,1193
29,512
81,434
102,320
40,1645
44,1319
10,1173
90,1197
8,1181
14,959
113,721
42,1090
138,1292
45,1341
25,928
57,1507
10,1080
56,604
41,1504
90,275
107,603
2,785
65,1591
105,1633
142,445
105,997
120,1163
83,430
63,1634
76,548
136,1248
1,1494
68,316
40,340
59,235
26,1492
139,251
64,254
26,520
119,1368
106,1402
77,683
1,1104
108,1121
128,1345
25,1295
94,991
30,1344
39,173
140,1285
43,712
73,1045
145,951
66,1521
41,503
13,313
23,472
97,233
68,810
105,640
138,1543
14,1406
87,538
116,1061
5,1069
70,992
90,1176
117,386
111,1157
66,1235
94,340
126,969
46,1000
118,1618
119,1367
51,1138
71,710
125,1006
61,504
7,326
37,599
113,252
138,989
127,842
113,232
15,370
148,696
92,1189
66,1059
56,230
33,1414
133,352
14,524
123,999
68,1510
144,935
104,1324
112,1197
135,1038
136,475
17,1422
74,320
125,161
136,373
26,1445
144,1411
65,1642
103,467
129,1116
133,1169
82,672
103,1554
86,831
45,669
84,1158
74,1415
31,443
23,487
65,1001
103,890
84,318
63,1537
55,1419
139,1148
53,375
44,1235
67,1510
127,1279
141,745
47,1027
124,1469
72,237
94,1374
123,1174
115,180
114,1131
106,306
136,214
83,342
62,1141
32,210
143,329
76,165
52,515
52,1043
92,1075
95,1456
84,1261
28,628
62,192
66,412
20,1355
72,916
91,1365
103,572
136,342
26,1325
4,1418
146,988
52,295
4,317
10,1283
31,1109
117,544
19,1206
110,339
119,384
39,1085
143,1193
50,623
141,187
129,1008
46,1050
9,1286
66,863
86,195
112,825
71,1070
15,1271
62,1579
143,755
84,332
145,1321
43,883
93,283
39,739
107,720
41,1045
124,1529
112,228
57,1135
92,986
91,1366
31,892
129,315
45,788
20,185
71,183
37,931
6,595
76,1171
97,976
124,1295
81,513
132,1186
57,1185
112,1103
65,405
47,1106
4,896
91,176
1,531
24,739
42,672
89,802
130,1287
132,498
140,763
18,1284
89,669
96,366
7,174
16,469
83,1573
141,292
128,598
79,566
121,556
28,449
126,924
141,1625
140,1513
89,754
143,462
88,669
16,525
136,946
132,1190
54,747
104,557
5,1321
83,1556
41,224
26,259
47,1113
27,619
111,742
57,670
69,1418
5,822
87,246
71,1527
92,367
119,834
104,1450
102,1122
11,1327
78,572
108,276
35,1503
135,1114
146,1429
149,1292
127,823
43,621
23,1354
92,265
144,999
139,651
96,572
78,458
53,366
6,864
66,259
15,1042
46,224
79,1243
105,534
18,1137
105,1569
83,894
53,343
138,733
108,802
112,1616
76,717
111,978
18,1195
30,1385
28,1465
67,539
53,394
108,506
89,413
43,1369
76,636
95,1382
45,255
103,1560
72,1174
94,300
104,1499
129,703
70,1054
19,208
106,937
23,558
80,1337
70,708
51,928
122,607
39,410
131,1456
100,884
1,1246
98,880
7,1541
9,1369
100,502
8,600
94,980
16,617
110,332
128,986
100,1317
73,427
56,1375
15,587
79,316
99,1411
17,879
132,830
14,216
107,1150
1,932
149,1222
22,341
49,264
99,1305
33,674
129,396
82,930
69,773
61,404
129,654
102,960
108,503
74,1103
80,1099
18,1499
52,643
56,487
41,375
98,1595
106,766
45,467
18,747
91,845
59,1339
8,506
13,1021
41,722
1,876
65,1103
55,1449
106,997
14,988
96,1265
115,692
145,970
82,405
72,852
51,1020
74,1546
7,381
33,1171
4,1187
13,437
27,691
11,1018
110,347
122,1190
12,264
60,541
48,1374
24,1462
22,1441
47,1176
10,1466
114,1108
146,1133
45,376
33,1245
101,1644
136,518
66,1612
134,1403
118,1277
81,865
109,1036
41,1281
27,1600
138,1577
114,1146
49,599
25,732
133,1629
118,1135
41,365
145,433
149,1361
118,1272
105,1479
29,1294
132,181
8,588
81,285
138,330
143,1615
88,248
131,847
86,609
109,240
130,908
123,1154
142,584
20,1638
120,1270
63,1050
57,393
133,1498
114,1331
74,1411
75,1283
77,272
16,638
49,892
48,1508
4,403
109,414
35,725
35,1332
112,948
71,169
110,569
126,537
37,947
108,583
9,1447
82,1143
14,1500
27,884
135,922
48,1483
78,840
125,1464
16,1413
69,277
136,1087
80,497
138,1423
15,636
4,572
75,807
54,1482
26,196
108,1432
108,1232
88,1403
25,488
35,677
27,1385
15,589
50,435
107,1424
72,1339
120,1530
125,713
103,1552
99,1083
66,1169
14,1542
104,271
135,250
74,1080
106,942
48,804
16,443
117,159
29,877
119,1460
130,1594
57,845
97,1030
26,410
81,960
148,1498
131,391
120,1615
3,217
133,1309
146,215
112,1612
101,440
110,1131
105,1060
98,1611
21,643
142,892
14,156
123,1136
88,1547
7,348
126,772
56,270
102,283
30,880
7,1301
137,237
105,1131
37,1333
115,199
35,1207
75,211
99,1247
99,773
110,1569
98,289
52,1070
82,494
27,359
25,885
48,454
54,277
144,323
107,1646
16,1571
105,602
65,630
62,1585
15,233
77,965
133,642
36,305
72,794
102,1582
16,931
68,485
89,1243
81,1314
34,317
137,1055
131,520
94,590
4,1076
133,398
11,1025
21,1422
144,1430
30,473
70,1481
75,1400
108,1491
10,677
109,946
41,1005
128,1556
3,833
52,1589
87,1532
54,450
91,873
41,1278
95,631
127,247
110,1634
66,300
5,1543
135,784
124,1035
96,402
35,1166
16,371
47,689
39,1310
98,1391
1,376
122,1360
52,1645
134,1058
28,857
120,1600
91,666
18,1095
119,1603
145,1037
50,1260
128,1599
86,420
121,798
30,216
132,247
107,541
74,350
10,1152
69,869
12,221
70,654
33,1528
142,274
145,966
105,1115
18,178
113,1540
3,855
34,297
28,1187
136,1149
118,1300
128,567
58,937
38,1410
62,1227
91,881
71,1296
14,334
18,847
73,1524
2,243
149,1613
121,844
96,1349
37,357
35,1411
61,790
139,593
17,1111
102,448
119,1167
126,1272
80,442
85,495
7,957
30,634
140,502
139,630
110,933
24,397
57,1204
104,570
59,1305
71,412
127,759
105,683
87,425
112,522
5,588
99,412
102,263
72,1495
133,1479
98,403
37,1171
48,1091
72,194
39,1049
144,270
148,300
31,848
67,824
31,279
65,1350
57,590
130,702
59,1495
63,377
53,330
67,721
96,524
43,1455
62,1259
102,1409
2,470
131,1642
131,1087
128,1435
5,1152
95,1461
10,619
88,176
19,430
64,1287
134,632
77,1646
20,785
18,601
137,812
1,470
49,938
72,382
124,1534
1,1542
25,642
132,913
75,963
1,835
112,1261
87,694
60,1395
70,774
117,997
26,472
133,1120
97,1117
43,737
139,1281
137,525
35,1511
78,1096
4,363
73,939
78,1575
133,1535
85,1355
22,188
45,288
95,484
97,192
1,1160
92,1209
107,260
40,568
119,226
5,824
140,525
63,893
123,1244
75,1274
20,1444
21,779
119,849
86,1324
122,237
70,1177
57,304
136,1435
19,571
90,663
74,1585
79,1409
60,1527
34,500
121,668
119,1107
47,1332
28,1584
119,1066
11,1047
93,1359
147,1218
82,1102
142,298
24,891
111,574
110,717
114,1507
122,664
10,598
125,267
98,710
11,227
113,424
16,1305
1,1261
117,1591
36,995
12,608
8,534
148,1163
32,755
147,591
88,344
149,1511
139,1167
147,576
29,1276
34,1392
88,505
12,1582
3,1536
111,338
90,1554
140,779
117,475
67,899
133,248
1,712
62,1386
58,944
95,1161
147,174
5,340
84,537
123,175
26,786
147,487
54,508
57,453
116,723
135,220
82,1302
75,1441
22,1209
77,1453
115,554
64,1648
88,589
122,979
140,1548
108,1158
83,532
64,1122
114,1249
70,674
15,574
90,919
88,637
43,749
3,1601
93,972
43,1434
120,892
10,1036
45,851
81,1093
121,939
110,1460
92,783
146,1144
64,836
9,1537
125,1622
108,1234
87,175
13,488
130,1341
81,596
109,498
20,1106
91,1559
127,851
10,1453
35,683
45,275
50,1430
87,755
23,1148
65,854
91,846
27,311
110,1414
73,1103
59,1495
50,177
84,1259
120,406
133,544
106,768
38,881
38,360
118,1334
7,716
110,1347
64,314
78,1095
52,526
54,186
93,595
13,720
22,906
76,474
118,1099
67,1383
31,496
95,579
70,600
49,923
60,1384
93,317
48,1352
20,448
32,1116
43,1122
70,366
69,659
113,958
103,1604
27,434
104,1200
105,1553
76,623
54,1220
81,600
133,855
5,823
62,212
53,619
88,1494
127,436
52,1578
81,570
5,1192
93,1626
138,361
47,1226
80,1229
16,554
69,1471
101,1439
80,425
97,1275
76,531
82,1401
77,1502
86,1353
107,1237
30,1642
56,1138
116,266
75,210
37,619
114,749
58,1493
136,434
70,1546
120,383
112,349
126,548
113,610
101,786
85,943
59,302
36,498
41,1239
138,668
58,912
26,390
68,472
147,805
110,1149
1,580
72,1174
117,183
145,1646
65,1579
130,486
90,239
59,1122
70,156
2,817
8,1533
25,1384
120,1083
7,860
49,734
133,1355
41,153
111,699
29,1036
22,607
85,1585
24,997
66,1282
131,1621
102,565
136,531
47,178
37,174
23,1011
115,1013
128,412
100,1021
146,797
138,928
139,1592
41,894
137,974
126,1261
128,1587
80,942
125,611
130,1033
130,277
142,1554
79,489
132,1121
141,1440
18,1296
76,652
87,739
119,638
76,1366
35,1291
130,1467
5,573
51,605
21,387
38,292
72,642
108,196
137,342
27,896
146,933
64,1363
111,1046
116,426
16,1198
4,1096
111,1318
5,789
59,843
29,1080
28,198
102,886
75,1554
22,1062
143,232
45,1096
148,1151
108,1432
68,877
1,1003
68,389
52,803
132,1350
80,624
102,408
10,388
10,309
96,556
66,1097
7,380
139,875
40,891
147,370
2,353
13,438
114,567
27,1547
39,186
72,363
66,1504
147,192
17,1617
136,803
58,667
128,977
63,1613
20,650
99,311
97,1139
66,1333
71,755
28,1089
82,614
24,918
122,1073
26,965
32,321
54,940
134,521
118,1370
1,1106
93,202
50,545
55,284
79,806
55,726
147,1227
119,612
102,1541
12,1382
41,480
60,936
47,1180
91,673
140,972
82,176
28,288
47,1041
8,617
103,1368
98,180
72,172
39,424
90,1484
73,252
54,217
147,836
119,282
82,506
59,627
125,1074
61,1241
86,1606
9,1131
128,917
121,1645
46,1008
55,1116
110,156
90,1536
149,398
42,389
79,226
85,779
90,524
98,1054
16,172
78,1222
95,1083
59,665
148,317
51,1443
65,314
39,831
145,1485
72,448
19,636
26,619
22,1427
78,380
134,225
82,1542
115,898
103,214
29,1466
40,1198
6,1193
4,737
4,1022
113,912
65,824
84,982
73,740
149,1627
98,208
73,368
73,1386
94,1473
114,888
39,208
145,1032
61,848
145,371
70,538
72,196
106,279
64,1176
104,566
141,1263
90,1055
51,310
48,1250
76,1557
9,407
65,298
136,1129
94,589
56,364
140,894
147,181
18,585
139,1348
11,1359
43,757
122,999
53,954
114,1602
141,605
123,404
89,492
51,1057
87,914
2,668
125,817
111,556
25,1530
5,333
141,543
73,907
61,1410
42,1141
68,910
118,1271
145,1334
12,299
37,512
79,1559
7,1440
9,1010
80,651
2,388
109,1410
121,290
10,1226
119,700
84,514
23,1338
77,508
66,678
4,151
63,1133
121,531
118,439
130,885
43,395
104,1538
112,1060
126,1412
140,483
114,1574
81,1456
64,832
109,785
17,1461
47,291
80,1429
41,637
147,1059
75,871
148,1304
27,754
89,165
60,1178
101,160
34,1443
4,1271
50,529
6,730
76,164
43,1051
15,777
34,645
94,577
121,737
37,615
70,609
1,498
78,1040
72,1549
56,1612
17,1510
32,298
1,1361
72,1006
48,538
2,1258
126,1592
94,1385
39,159
64,570
112,643
30,1165
137,267
102,808
147,1491
61,1390
145,467
96,1155
95,963
17,1539
10,961
143,759
107,1563
7,820
53,831
74,1591
20,376
142,176
58,1303
11,398
11,1061
45,1101
82,339
109,1297
2,1145
119,1311
28,900
103,1559
73,1027
40,634
119,159
89,988
147,708
113,547
6,1057
51,579
1,996
141,1211
3,600
91,422
17,1214
2,839
126,764
101,1080
60,213
100,466
39,1234
62,1306
62,361
75,781
45,792
46,224
9,458
27,1373
65,1277
26,1388
52,1175
137,195
41,1563
110,815
18,652
129,342
99,1640
19,242
64,166
137,434
12,1099
146,693
32,707
77,602
144,1568
64,309
20,1262
27,553
24,187
98,684
132,1047
37,981
132,180
49,951
107,1136
84,806
119,1546
115,230
74,855
124,1257
60,1083
58,1439
29,1224
61,1222
7,1373
99,1600
57,1093
121,601
145,1048
38,596
85,1236
68,1105
35,1593
48,722
126,1401
138,1598
143,1301
7,1058
128,1118
100,1297
67,573
4,867
76,505
74,547
65,837
70,689
68,1261
143,1477
49,928
108,1196
43,715
24,1500
81,631
26,898
55,559
64,750
124,1217
78,999
117,534
92,1281
121,1178
143,193
131,1309
93,964
52,1446
56,1141
144,866
76,562
91,1023
2,975
2,364
85,718
23,566
63,433
119,407
7,1058
147,914
87,586
109,256
71,515
40,747
8,1372
50,1216
117,1408
6,1013
55,478
40,1457
21,1533
